algorithm,round,client_id,original_size_bytes,delta_size_bytes,reduction_percent
fedbuff,3,41,963483,430824,55.284732579609596
fedbuff,2,66,963395,432130,55.14508586820567
fedbuff,4,79,963480,459154,52.34421057001701
fedbuff,4,7,963719,452352,53.06183648968216
fedbuff,3,63,963567,461822,52.07162553304545
fedbuff,4,95,962438,442632,54.00929722226263
fedbuff,2,69,961677,434976,54.76901288062416
fedbuff,3,67,962568,441256,54.158459454293094
fedbuff,4,14,962520,479512,50.18160661596642
fedbuff,8,29,958226,462354,51.74896110103462
fedbuff,1,44,962087,407939,57.59853318878646
fedbuff,3,71,962312,426723,55.65648147378397
fedbuff,4,58,962269,419749,56.379245304587386
fedbuff,7,77,961915,429378,55.362168174942695
fedbuff,4,30,962346,428257,55.49864601712897
fedbuff,4,71,961396,434424,54.81320912506398
fedbuff,6,31,961178,418059,56.50555880388439
fedbuff,4,98,961616,457795,52.39315901565698
fedbuff,6,15,961571,446538,53.56161947479697
fedbuff,5,75,961458,451744,53.01469226944911
fedbuff,7,19,961953,441911,54.061061195297476
fedbuff,3,92,961551,444868,53.734331304319795
fedbuff,1,94,961559,440291,54.210714059147705
fedbuff,7,65,961547,447123,53.499620923366194
fedbuff,3,26,957852,417322,56.431473755862086
fedbuff,5,50,960085,364299,62.05554716509476
fedbuff,4,17,960693,341452,64.45774040198064
fedbuff,5,16,961258,454056,52.76439831970189
fedbuff,6,36,961013,450172,53.156512971208514
fedbuff,2,60,960938,419489,56.345882876938994
fedbuff,5,61,958826,406093,57.646851462100535
fedbuff,5,95,960816,451987,52.95800652778472
fedbuff,10,64,960841,404920,57.85775169877222
fedbuff,4,13,955688,410250,57.072810373259884
fedbuff,4,37,960922,399323,58.44376546691614
fedbuff,6,27,959942,406115,57.693798166972584
fedbuff,2,74,959779,409583,57.325280090520835
fedbuff,7,48,960109,469703,51.07815883404905
fedbuff,7,18,959741,403241,57.98439370621866
fedbuff,4,86,958628,455896,52.44286626303425
fedbuff,7,36,954667,458770,51.944500019378495
fedbuff,3,73,959722,452888,52.81050137435632
fedbuff,2,94,959802,468746,51.162218874309495
fedbuff,7,90,954476,390033,59.13642668857049
fedbuff,5,71,959645,440325,54.11584492182004
fedbuff,10,72,958234,444957,53.564891247858036
fedbuff,2,23,958102,410370,57.168443443391205
fedbuff,5,33,952265,426609,55.20060067313195
fedbuff,7,46,957790,452994,52.70424623351675
fedbuff,4,93,958468,452049,52.83629709077402
fedbuff,6,95,957121,468684,51.03189669853655
fedbuff,6,84,959083,463401,51.682909612619554
fedbuff,3,38,957941,337622,64.75544944834807
fedbuff,5,79,957791,459547,52.02011712367312
fedbuff,3,0,957880,453619,52.64344176723598
fedbuff,4,38,956820,329231,65.59112476745888
fedbuff,2,12,956859,460745,51.84818243858291
fedbuff,5,30,956955,468866,51.00438369620306
fedbuff,4,78,956969,362761,62.092711467142614
fedbuff,5,17,956709,340729,64.38530420430872
fedbuff,3,5,956295,426659,55.38416492818639
fedbuff,3,3,956466,434759,54.545273956418725
fedbuff,3,57,957016,417945,56.32831634998787
fedbuff,2,4,956947,473263,50.54449201470928
fedbuff,4,87,956913,467044,51.19263715719193
fedbuff,1,43,956564,427675,55.29049807435781
fedbuff,3,76,956273,454473,52.47455486037983
fedbuff,4,92,956098,490397,48.70850059303544
fedbuff,3,70,956177,428332,55.203691366765774
fedbuff,3,34,956440,446393,53.327652544853834
fedbuff,6,75,956305,460538,51.84193327442605
fedbuff,3,56,956390,430067,55.032256715356695
fedbuff,2,24,956333,466140,51.257564049342655
fedbuff,3,97,956645,413162,56.81135635476065
fedbuff,4,20,956567,437693,54.243351485050184
fedbuff,8,48,956519,481748,49.63529213742749
fedbuff,6,30,956213,452970,52.62875530870215
fedbuff,5,98,956347,474369,50.39781585554197
fedbuff,5,86,956226,441372,53.84229251243953
fedbuff,2,96,956231,448467,53.10055833789116
fedbuff,2,22,956107,510848,46.569996872734954
fedbuff,4,62,956354,469770,50.8790677928884
fedbuff,4,59,956436,400272,58.14963050324329
fedbuff,3,24,956151,471208,50.71824429404978
fedbuff,4,10,954915,481610,49.56514454166078
fedbuff,4,70,956152,434145,54.59456237083644
fedbuff,4,26,955760,428836,55.13141374403616
fedbuff,6,16,956071,486036,49.16318976310337
fedbuff,4,0,956154,447261,53.22291179036013
fedbuff,8,18,955558,453214,52.57074923761823
fedbuff,7,81,955649,449471,52.96693660538545
fedbuff,5,13,955139,448080,53.08745638069432
fedbuff,7,45,956268,454294,52.49302496789603
fedbuff,3,22,956196,516049,46.031043844567435
fedbuff,4,40,955978,445741,53.37329938555071
fedbuff,7,1,955363,429193,55.07540065922587
fedbuff,6,11,955407,472217,50.57425788171952
fedbuff,5,26,955708,437505,54.22189622771809
fedbuff,2,91,955489,459683,51.8902886375458
fedbuff,4,9,955439,399835,58.15169780593005
fedbuff,3,25,955594,469666,50.85088437139622
fedbuff,7,15,955225,467376,51.071632337930865
fedbuff,5,87,955430,480820,49.675015438075
fedbuff,7,99,955935,448539,53.07850429160978
fedbuff,6,71,955476,417737,56.279697239909744
fedbuff,6,33,955347,462294,51.60983391375071
fedbuff,8,19,955824,475830,50.21782252799678
fedbuff,5,78,955743,382320,59.997614421450116
fedbuff,6,87,955970,517206,45.897256190047806
fedbuff,4,8,955315,467305,51.083673971412566
fedbuff,3,4,955890,460346,51.841111424954754
fedbuff,4,57,950574,438200,53.90153738688414
fedbuff,4,73,955511,459738,51.885640249039525
fedbuff,7,71,955619,414868,56.586463852225634
fedbuff,2,43,955688,449839,52.93034965386193
fedbuff,11,72,955559,457391,52.133672541412935
fedbuff,8,15,955618,468807,50.942008208300805
fedbuff,2,44,955483,412798,56.79692888308845
fedbuff,3,69,955577,478961,49.877299265260675
fedbuff,4,5,955909,445104,53.43657189125744
fedbuff,3,60,955324,430211,54.96700595818801
fedbuff,6,86,955504,450275,52.87565515162679
fedbuff,7,2,955722,439028,54.063210850017065
fedbuff,8,1,955464,449465,52.95845788015038
fedbuff,6,17,954541,343332,64.0317178623024
fedbuff,3,83,955197,466197,51.19362812069133
fedbuff,1,89,955303,460905,51.753004020713846
fedbuff,6,28,955341,477543,50.01334601990284
fedbuff,3,23,955423,449044,53.00050344193096
fedbuff,4,4,955695,471138,50.70205452576397
fedbuff,7,6,955322,475835,50.19113974136469
fedbuff,4,76,955584,470098,50.805162078896245
fedbuff,7,31,954916,467864,51.00469570098311
fedbuff,6,79,955170,485463,49.17522535255504
fedbuff,8,65,954266,484968,49.17895010405904
fedbuff,4,41,950967,418418,56.00078656777785
fedbuff,6,26,955131,468351,50.96473677432729
fedbuff,5,9,954646,389501,59.199430993268706
fedbuff,8,99,954989,468984,50.89116209715505
fedbuff,6,61,954260,438464,54.051935531196946
fedbuff,0,47,954791,475564,50.19182208462376
fedbuff,8,36,949712,456982,51.88204424078036
fedbuff,8,71,954842,445848,53.30662036232172
fedbuff,8,81,954367,458127,51.996768538727764
fedbuff,5,10,954957,491070,48.57674219886341
fedbuff,5,5,953861,455304,52.26725906604841
fedbuff,11,64,953751,424509,55.49058402035752
fedbuff,5,4,954712,485027,49.196511618163385
fedbuff,8,46,954096,472903,50.43444265566568
fedbuff,3,91,953881,475341,50.16768339027615
fedbuff,4,25,951434,474174,50.162176251847214
fedbuff,6,9,953336,402693,57.75959367945824
fedbuff,3,54,953711,446730,53.1587661251679
fedbuff,7,86,953330,476325,50.03566446036525
fedbuff,4,60,952197,428154,55.03514503826415
fedbuff,4,54,952232,448298,52.92134689865495
fedbuff,3,66,952562,470073,50.65171610876773
fedbuff,5,37,952304,483772,49.199835346696005
fedbuff,8,90,952355,410022,56.9465167925826
fedbuff,5,40,952379,446735,53.092728840094125
fedbuff,6,10,952456,517237,45.6943942817306
fedbuff,7,9,952315,405418,57.428161900211585
fedbuff,5,68,952246,466191,51.04300779420443
fedbuff,8,45,952438,467324,50.933919058248414
fedbuff,9,29,952174,475683,50.042429219869476
fedbuff,8,42,952177,471100,50.52390469419026
fedbuff,5,62,951868,482334,49.32763786575449
fedbuff,5,58,951762,492500,48.25387019023664
fedbuff,5,57,952157,462201,51.45748022647525
fedbuff,5,20,952324,467590,50.90011382680684
fedbuff,7,27,952147,443044,53.4689496474809
fedbuff,3,43,951870,462269,51.435700253185836
fedbuff,4,22,952123,517846,45.61143885821475
fedbuff,4,3,952201,464996,51.16619285213942
fedbuff,7,87,952007,509601,46.47087678977151
fedbuff,4,69,952036,495653,47.937577990748245
fedbuff,4,23,951947,444222,53.335427287443515
fedbuff,6,21,952389,494433,48.084973681972386
fedbuff,6,57,952087,466648,50.98683208572326
fedbuff,9,81,951343,476491,49.91385861881572
fedbuff,7,16,951970,495587,47.940901498996816
fedbuff,3,96,952078,491992,48.32440199227375
fedbuff,3,44,951863,458544,51.82668094042946
fedbuff,9,65,951816,479243,49.6496171528951
fedbuff,4,66,952350,465108,51.16207276736494
fedbuff,7,11,951640,508171,46.600500189147155
fedbuff,9,19,952482,490976,48.45298913785248
fedbuff,3,74,952037,452023,52.5204377560956
fedbuff,7,61,949393,467562,50.75148015626827
fedbuff,1,47,951734,494657,48.02570886403134
fedbuff,5,59,951633,449938,52.71937816364082
fedbuff,6,98,951838,449793,52.74479480751977
fedbuff,7,57,951759,475247,50.06645589902485
fedbuff,8,27,951823,430361,54.785606147361435
fedbuff,4,39,950530,492919,48.142720377052804
fedbuff,5,39,951516,496071,47.86519617116265
fedbuff,6,40,951432,469223,50.68244498818623
fedbuff,9,18,951607,516713,45.70100892490282
fedbuff,5,82,952202,475944,50.01648809811363
fedbuff,7,28,951727,486004,48.934515885332665
fedbuff,5,0,951492,469893,50.615139170902125
fedbuff,5,60,951534,460547,51.599522455319516
fedbuff,4,91,951273,507074,46.695217881722705
fedbuff,5,8,949672,489279,48.4791591202015
fedbuff,4,67,951607,467495,50.87310202636173
fedbuff,5,23,950265,453520,52.27436557170895
fedbuff,8,86,949830,489036,48.51331290862575
fedbuff,7,33,950855,468601,50.71793280784136
fedbuff,9,99,950853,497300,47.69959184016878
fedbuff,5,54,951134,458931,51.749070057426195
fedbuff,5,14,951052,522147,45.0979546859688
fedbuff,10,19,951418,487087,48.80410082634552
fedbuff,10,29,951146,453151,52.35736679752635
fedbuff,7,10,950913,522389,45.06448013645833
fedbuff,10,18,951241,510405,46.343250553750316
fedbuff,4,56,949930,489630,48.45620203593949
fedbuff,2,47,950623,482563,49.237184456929825
fedbuff,7,51,950314,512467,46.07392924864834
fedbuff,6,0,950790,467197,50.86223035580938
fedbuff,6,23,950418,453416,52.29299108392307
fedbuff,9,36,950393,428834,54.878245104919756
fedbuff,6,58,950599,502055,47.18540625437224
fedbuff,5,70,950460,505626,46.80196957262799
fedbuff,8,10,950658,526885,44.57680890499002
fedbuff,10,65,950524,482603,49.22768914830136
fedbuff,6,68,950358,478488,49.651815421136035
fedbuff,6,59,950170,461650,51.41395750234168
fedbuff,8,31,950165,487017,48.74395499728994
fedbuff,6,82,950535,496671,47.74826808060724
fedbuff,8,57,945419,493001,47.85370296133249
fedbuff,9,10,950429,527606,44.48759454940874
fedbuff,5,93,950208,476169,49.88791927662154
fedbuff,11,18,950740,526174,44.65637293055935
fedbuff,4,24,950417,482519,49.2308113175585
fedbuff,4,44,950283,492737,48.148393689037896
fedbuff,7,95,950562,445362,53.147506422516365
fedbuff,2,55,950708,421515,55.66304270080824
fedbuff,5,66,950386,462540,51.33135378677716
fedbuff,5,67,949966,505513,46.78620076929069
fedbuff,4,35,950719,427166,55.06916344366737
fedbuff,9,90,950429,442491,53.44302415014693
fedbuff,5,56,948985,492745,48.076629240715086
fedbuff,7,40,950574,470130,50.54251431240493
fedbuff,4,74,950704,468752,50.69422238677864
fedbuff,9,46,950828,489568,48.51140269323159
fedbuff,8,77,950215,462919,51.282709702541005
fedbuff,7,53,950427,487730,48.68306561156196
fedbuff,6,5,949969,484988,48.94696563782608
fedbuff,9,42,950051,482846,49.176833664719055
fedbuff,10,10,943873,508375,46.1394700346339
fedbuff,7,30,950307,502274,47.14613277603974
fedbuff,5,74,950185,479583,49.527407820582305
fedbuff,8,28,950521,486353,48.83300842380126
fedbuff,7,88,950073,516920,45.59154928094999
fedbuff,7,17,950052,346676,63.50978683272073
fedbuff,6,20,949401,484343,48.984359612007985
fedbuff,5,32,949262,434465,54.231287041933626
fedbuff,8,11,949437,513703,45.893935037290525
fedbuff,6,60,943094,479641,49.14176105457144
fedbuff,10,46,949524,500991,47.23766855814071
fedbuff,8,2,949029,499559,47.36103954673672
fedbuff,8,30,949803,505960,46.730006117057954
fedbuff,5,73,949731,520138,45.23312390561117
fedbuff,11,65,948498,483967,48.97543273681125
fedbuff,6,80,948829,373155,60.6720494419964
fedbuff,3,55,947913,444177,53.141585778441694
fedbuff,4,34,946270,501015,47.05369503418686
fedbuff,10,36,948114,458517,51.63904340617267
fedbuff,12,18,947684,524258,44.68008323449588
fedbuff,8,6,948090,501924,47.059456380723354
fedbuff,6,78,946702,379156,59.949804690388305
fedbuff,5,69,948282,516915,45.48931646915159
fedbuff,8,95,947860,493489,47.936509611124
fedbuff,7,79,948306,530879,44.018175567801954
fedbuff,9,2,948115,493142,47.987111268147856
fedbuff,6,4,947015,477353,49.59393462616748
fedbuff,8,88,946685,547961,42.11791673048585
fedbuff,7,0,946571,494490,47.75986164799049
fedbuff,7,98,947274,493427,47.91084733667345
fedbuff,10,81,946586,489539,48.28372699363819
fedbuff,7,5,946892,459132,51.51168243052007
fedbuff,5,44,945920,522178,44.796811569688764
fedbuff,4,43,947050,495198,47.71152526265773
fedbuff,9,45,946789,489389,48.31065844660215
fedbuff,11,36,946958,475108,49.827975475153075
fedbuff,6,62,945713,458771,51.489405348134156
fedbuff,10,99,945104,506357,46.423144966056654
fedbuff,9,71,946073,485314,48.70226716120215
fedbuff,8,17,946351,351812,62.82436432148326
fedbuff,6,67,946461,514493,45.640338059360076
fedbuff,8,98,946721,500933,47.08757912838101
fedbuff,7,84,946083,485016,48.73430766645209
fedbuff,9,88,945872,527557,44.22532858568601
fedbuff,6,56,946414,488983,48.33307622245656
fedbuff,11,29,946486,458870,51.51856445842833
fedbuff,10,2,945805,513080,45.7520313383837
fedbuff,8,0,946006,500831,47.05836960864942
fedbuff,6,39,946086,534203,43.53547140534793
fedbuff,11,10,945813,537637,43.15609956725061
fedbuff,7,56,946249,503734,46.765174916961605
fedbuff,8,9,944255,435508,53.878136732132745
fedbuff,7,4,945993,488807,48.32868742157711
fedbuff,12,29,945935,473295,49.965378170804556
fedbuff,11,81,944584,510461,45.95917356211835
fedbuff,7,82,946020,520081,45.024312382402066
fedbuff,8,79,945261,530084,43.92194325165219
fedbuff,5,22,945170,541700,42.68755885184676
fedbuff,7,85,945621,522157,44.78157739728707
fedbuff,9,11,945473,521629,44.8287788228749
fedbuff,6,74,944992,506463,46.40557803663946
fedbuff,2,89,945502,516027,45.422960501405605
fedbuff,10,71,945363,507093,46.35996966244712
fedbuff,4,63,945584,528897,44.06662972300715
fedbuff,9,48,945381,496977,47.431035741145635
fedbuff,5,38,945000,298487,68.41407407407407
fedbuff,5,43,945383,501630,46.93896547748373
fedbuff,11,2,945122,513084,45.71240538258553
fedbuff,6,32,945002,465714,50.718199538202036
fedbuff,6,8,944968,502796,46.792272330914905
fedbuff,9,6,944914,521987,44.758253132031065
fedbuff,7,75,945383,507722,46.29457056029144
fedbuff,8,87,945285,516877,45.320511803318574
fedbuff,5,7,945041,537343,43.140773786534126
fedbuff,9,1,940729,487552,48.17295948142345
fedbuff,8,33,944887,435359,53.92475502361658
fedbuff,5,76,945288,519459,45.047541066849476
fedbuff,13,18,944741,518449,45.122631493710976
fedbuff,7,78,944785,359793,61.91800250850723
fedbuff,10,1,943810,477311,49.42721522340302
fedbuff,12,2,945037,509407,46.09660785768176
fedbuff,11,46,944699,494890,47.61400192018833
fedbuff,3,12,945446,506827,46.39281355043017
fedbuff,10,88,945142,542730,42.576882627160785
fedbuff,7,23,945316,496072,47.523156277900725
fedbuff,9,17,945269,353704,62.58165665011759
fedbuff,9,30,945011,499531,47.140192018928886
fedbuff,3,47,938906,480463,48.82735864932166
fedbuff,10,11,944304,534483,43.399265490774155
fedbuff,8,82,944998,513820,45.62739815322361
fedbuff,9,0,940240,513575,45.378307666127796
fedbuff,12,65,944426,499241,47.13815587457355
fedbuff,13,2,945137,531080,43.809204379894126
fedbuff,6,50,944727,469444,50.309031074585576
fedbuff,9,79,944740,543064,42.517094650379995
fedbuff,5,91,944082,535190,43.31106831821812
fedbuff,9,15,943018,504946,46.454256440492124
fedbuff,11,71,943589,467937,50.40881146346556
fedbuff,6,38,943392,319230,66.16146840337845
fedbuff,7,26,939631,516970,44.98159383843232
fedbuff,5,35,942926,454053,51.84638030980162
fedbuff,10,42,941798,499396,46.974191918012146
fedbuff,10,79,943957,553864,41.32529341908583
fedbuff,7,58,942514,515590,45.2963032909856
fedbuff,7,60,942796,489997,48.02725085808595
fedbuff,6,54,943440,467739,50.42196642075807
fedbuff,7,38,941814,371250,60.581388681841645
fedbuff,7,74,940465,492445,47.63813645377552
fedbuff,8,23,941963,500137,46.90481473263812
fedbuff,11,99,942088,525367,44.23376584777643
fedbuff,8,61,938959,502026,46.533767715097255
fedbuff,6,73,937542,470191,49.84854011873602
fedbuff,14,2,942435,534805,43.25285032920042
fedbuff,8,26,940094,519014,44.791265554295634
fedbuff,12,36,941725,476884,49.36058828214181
fedbuff,8,60,941976,500567,46.85989876599829
fedbuff,9,87,940842,529229,43.74942870322541
fedbuff,7,21,940313,481181,48.82757124489399
fedbuff,9,77,940512,494823,47.38791211595387
fedbuff,7,39,940706,535691,43.0543655509798
fedbuff,9,9,940769,481391,48.83005286101051
fedbuff,2,49,940888,489104,48.01676713912815
fedbuff,8,40,940636,501066,46.73114786165956
fedbuff,11,88,940845,519068,44.82959467287385
fedbuff,11,42,939685,503258,46.443967925421816
fedbuff,10,0,940644,526051,44.07544193127262
fedbuff,5,63,937121,549011,41.415142761713795
fedbuff,6,70,940413,536482,42.95251129025226
fedbuff,13,29,940261,481378,48.80378958608301
fedbuff,6,93,936693,464692,50.390149173742095
fedbuff,6,7,940380,543748,42.17784299963845
fedbuff,7,20,939844,484148,48.48634454228574
fedbuff,4,96,940333,499790,46.84967984745829
fedbuff,8,56,937411,529925,43.469300018881796
fedbuff,8,74,940577,486294,48.298331768690915
fedbuff,8,84,939922,502599,46.527584203795634
fedbuff,15,2,939787,526557,43.97060184914241
fedbuff,7,62,939093,490119,47.80932239937897
fedbuff,5,92,939459,515526,45.12522632706696
fedbuff,9,26,938090,514678,45.135541365967015
fedbuff,6,43,938987,504717,46.24877660713088
fedbuff,8,4,938856,498896,46.86128650187036
fedbuff,8,39,939521,529799,43.60966918248768
fedbuff,12,99,939417,513832,45.303097559443785
fedbuff,11,79,939470,547458,41.72693114202689
fedbuff,8,53,939275,528900,43.69061244044609
fedbuff,8,21,938751,497672,46.98572891000915
fedbuff,9,95,938562,493538,47.41551437198608
fedbuff,16,2,938992,542937,42.17874060694873
fedbuff,8,75,938657,515413,45.09037912677368
fedbuff,10,30,938592,500023,46.72626657802326
fedbuff,7,59,938529,500075,46.71714992291128
fedbuff,11,1,938281,477824,49.07453097739377
fedbuff,7,54,938715,480805,48.78051378746478
fedbuff,9,82,938695,528317,43.717927548351696
fedbuff,10,45,938524,499200,46.81009755744125
fedbuff,5,34,938716,518584,44.756028447368536
fedbuff,9,31,939016,495939,47.18524497985125
fedbuff,8,54,938714,474924,49.40695462089625
fedbuff,9,75,937388,519227,44.60916930876009
fedbuff,11,19,938769,523541,44.23111542882221
fedbuff,12,64,938500,485342,48.285348961108156
fedbuff,11,11,938559,523173,44.25784633677797
fedbuff,9,33,938371,509931,45.65784748249892
fedbuff,8,62,938611,503194,46.38950534353422
fedbuff,5,25,938316,505329,46.14511529165015
fedbuff,9,98,938539,501016,46.61745542806426
fedbuff,7,73,938515,486827,48.127946809587485
fedbuff,9,56,938668,507134,45.97301708378255
fedbuff,14,18,937890,530385,43.449125163931804
fedbuff,10,31,938667,527916,43.75896883559345
fedbuff,8,38,938257,403901,56.951986502632
fedbuff,6,37,938394,505127,46.17111788864805
fedbuff,3,89,935726,536587,42.655542327561704
fedbuff,13,64,938628,503203,46.38951746591834
fedbuff,12,88,938346,537172,42.75331274391323
fedbuff,10,9,936620,475244,49.25967841814183
fedbuff,9,62,933941,484757,48.09554350863705
fedbuff,9,23,938592,524562,44.11181855374859
fedbuff,6,13,937667,514144,45.16774078644124
fedbuff,10,17,937773,339672,63.77886759375671
fedbuff,5,96,937890,528928,43.6044738722025
fedbuff,10,48,938185,453512,51.660706577061035
fedbuff,7,70,938264,538795,42.575330610574426
fedbuff,12,11,933749,491248,47.389716080017216
fedbuff,10,75,938311,508443,45.81295540604341
fedbuff,8,70,937476,525660,43.928164561012764
fedbuff,6,25,936940,528550,43.587636348111936
fedbuff,8,20,936921,504849,46.11616134124436
fedbuff,6,96,931625,513333,44.89918153763585
fedbuff,4,89,937018,547821,41.53570155535966
fedbuff,6,35,937163,477444,49.05432672864806
fedbuff,6,66,937279,509299,45.66196404699134
fedbuff,7,80,937712,366885,60.87444759158463
fedbuff,6,69,937165,520930,44.41427069939658
fedbuff,6,34,936872,522773,44.2001682193512
fedbuff,8,58,936355,526338,43.78862717665842
fedbuff,10,6,936437,520965,44.367319958523645
fedbuff,9,38,936494,506118,45.956087278722556
fedbuff,9,57,936108,495376,47.081319676789434
fedbuff,6,44,936353,511268,45.397942869836484
fedbuff,8,85,936712,513488,45.181870201299866
fedbuff,7,43,936315,516048,44.88521491164832
fedbuff,11,17,936456,333715,64.36404913845392
fedbuff,7,67,936339,550341,41.22417201462291
fedbuff,11,48,936931,472975,49.518694546343326
fedbuff,12,48,936460,477029,49.06039766781283
fedbuff,6,76,936076,541095,42.19539866421103
fedbuff,10,33,935683,461724,50.65380048584831
fedbuff,11,75,936149,528685,43.52554988575537
fedbuff,11,31,935913,529832,43.38875515138694
fedbuff,10,77,935808,525154,43.88229209410477
fedbuff,10,26,935794,545289,41.729803781601504
fedbuff,13,65,936201,496988,46.914391247178756
fedbuff,9,61,936122,521223,44.321039351708436
fedbuff,8,59,934986,473774,49.32822523545807
fedbuff,7,32,935251,481494,48.51713604155462
fedbuff,9,28,935317,506767,45.818690347764445
fedbuff,6,92,935430,500006,46.548004660958064
fedbuff,10,98,935910,509216,45.59134959558078
fedbuff,10,87,935883,509577,45.55120672135299
fedbuff,9,40,935591,492667,47.34162684335356
fedbuff,7,76,931101,479036,48.55166088319097
fedbuff,17,2,935432,532289,43.09698620530408
fedbuff,5,24,935417,523626,44.02218475824151
fedbuff,10,82,935801,512395,45.24530322151825
fedbuff,7,34,935204,534579,42.83824705625724
fedbuff,9,59,933407,489360,47.57270943971922
fedbuff,9,4,935027,524418,43.91413296086637
fedbuff,8,76,933817,513999,44.95720253540041
fedbuff,6,24,935148,534083,42.88786373921562
fedbuff,12,79,935170,516682,44.749938513853095
fedbuff,7,68,934920,482592,48.38146579386472
fedbuff,13,99,935210,546860,41.525432790496254
fedbuff,10,61,935454,525537,43.820113014643155
fedbuff,11,30,935342,530124,43.322977050105735
fedbuff,6,91,934375,542543,41.935197324414716
fedbuff,6,14,934258,539551,42.24817983897382
fedbuff,9,20,934010,503830,46.057322726737404
fedbuff,3,49,933735,514586,44.88950291035465
fedbuff,4,47,932198,480027,48.5058968159125
fedbuff,7,66,934105,512159,45.17115313588943
fedbuff,10,40,934286,506955,45.738778061535754
fedbuff,9,70,933460,548715,41.21708482420243
fedbuff,14,64,934273,507262,45.70516326598329
fedbuff,9,85,934014,543426,41.818216857563165
fedbuff,10,85,933965,548663,41.25443672942776
fedbuff,4,52,932955,527341,43.47626627222107
fedbuff,10,38,933328,493151,47.162090926233866
fedbuff,8,16,929104,518028,44.24434724207409
fedbuff,8,80,933728,377715,59.54764128311456
fedbuff,10,59,932537,505805,45.760329080776415
fedbuff,7,37,930544,527159,43.34937412954143
fedbuff,8,66,933508,525494,43.70760614799231
fedbuff,11,26,932585,544861,41.5751915375006
fedbuff,7,7,933408,540757,42.06638468922487
fedbuff,12,31,933055,529329,43.269260654516614
fedbuff,10,20,932781,516404,44.63823769995315
fedbuff,8,5,932561,535218,42.60772217581478
fedbuff,6,22,929356,514308,44.659742875711785
fedbuff,7,8,932565,560606,39.88558438285803
fedbuff,13,36,932044,513910,44.86204513949985
fedbuff,13,79,931669,554592,40.47327967336039
fedbuff,15,64,932312,500810,46.283003972918934
fedbuff,10,62,932544,521533,44.07416700981401
fedbuff,11,9,932670,513924,44.8975521888771
fedbuff,13,31,930764,541208,41.8533591759028
fedbuff,8,8,931922,574082,38.39806335723376
fedbuff,11,45,928334,511123,44.941906684447616
fedbuff,14,65,931625,510101,45.24610224070844
fedbuff,11,77,931809,551981,40.762430927368165
fedbuff,9,58,928198,520744,43.89731501252966
fedbuff,18,2,932366,535140,42.60408466203186
fedbuff,11,87,932079,518409,44.38143118769976
fedbuff,9,76,931835,532447,42.86037764196451
fedbuff,7,92,932805,517308,44.54275009246306
fedbuff,12,81,930092,530979,42.911131371950304
fedbuff,9,16,930374,529103,43.130074572161305
fedbuff,8,68,930607,489790,47.36876038972413
fedbuff,10,58,930019,526517,43.386425438620066
fedbuff,7,22,930559,546005,41.325053005773945
fedbuff,7,14,929541,539852,41.92273390845589
fedbuff,8,78,930625,374186,59.79196776359973
fedbuff,4,55,930314,464044,50.119637025778395
fedbuff,11,85,931081,529990,43.07799214031862
fedbuff,8,7,930505,547569,41.15356714902123
fedbuff,8,43,929929,500183,46.212775383927166
fedbuff,5,52,930316,526901,43.36322281891314
fedbuff,7,91,930276,546751,41.22701219853033
fedbuff,11,0,925882,526991,43.08227182297528
fedbuff,16,64,930077,503343,45.88157754680526
fedbuff,12,72,930116,511673,44.988259528918974
fedbuff,11,61,930351,525762,43.487780418358234
fedbuff,10,70,930075,557202,40.09063785178615
fedbuff,11,33,929670,529985,42.99213699484763
fedbuff,7,44,929955,501533,46.06911087095612
fedbuff,10,15,929807,545226,41.361379296993896
fedbuff,15,65,929492,525671,43.445344338627976
fedbuff,11,58,929837,525517,43.48289001190532
fedbuff,10,16,930014,527021,43.331928336562676
fedbuff,9,27,929818,502252,45.98383769726979
fedbuff,9,43,929850,509250,45.23310211324407
fedbuff,14,31,929860,536935,42.25636117264965
fedbuff,11,40,929715,500769,46.137364676271766
fedbuff,7,35,928756,508179,45.28390664501764
fedbuff,5,47,929743,500779,46.13791122923217
fedbuff,12,87,929627,518910,44.180838121095874
fedbuff,12,46,929786,530998,42.89029948826935
fedbuff,7,69,928726,543872,41.43891739867303
fedbuff,13,11,929651,531977,42.77669792212346
fedbuff,5,55,929531,474914,48.90821285142722
fedbuff,13,88,926209,545838,41.06751283997456
fedbuff,12,58,929523,540879,41.81112247894888
fedbuff,12,85,930137,523232,43.746781388118094
fedbuff,9,66,929368,540547,41.83714093878851
fedbuff,4,12,928958,531567,42.77814497533796
fedprox,0,67,1163190,151361,86.98742251910694
fedprox,0,32,1163198,147263,87.3398166090382
fedprox,0,61,1163073,170802,85.31459332303304
fedprox,0,47,1163062,183110,84.25621334030345
fedprox,0,97,1163119,155140,86.66172592830141
fedprox,0,6,1163130,120262,89.66048507045645
fedprox,0,26,1163004,120946,89.60055167480078
fedprox,0,39,1163098,114934,90.1182875389692
fedprox,0,62,1163148,185361,84.06385085990777
fedprox,0,56,1163063,198735,82.91279148249063
fedprox,1,39,1163124,294356,74.69263810221437
fedprox,0,18,1163259,279939,75.93493796308475
fedprox,0,16,1163124,319476,72.53293715889278
fedprox,0,7,1163068,274184,76.42579797569876
fedprox,0,89,1163108,367511,68.40267627769734
fedprox,0,20,1163117,293099,74.80055746756345
fedprox,0,95,1163137,320828,72.41700676704464
